Zirport ID,Name ,City ,Country ,IATA,ICAO,Latitude,longitude ,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
1716,Akhisar Airport,Akhisar,Turkey,\N,LTBT,38.81,27.83,263,3,E,Europe/Istanbul,airport,OurAirports
1718,Ims€±k Airport,Bodrum,Turkey,BXN,LTBV,37.14,27.67,202,3,E,Europe/Istanbul,airport,OurAirports
1719,Samand€±ra Air Base,Istanbul,Turkey,\N,LTBX,40.99,29.22,400,3,E,Europe/Istanbul,airport,OurAirports
1721,Elaz€±€Ù Airport,Elazig,Turkey,EZS,LTCA,38.61,39.29,2927,3,E,Europe/Istanbul,airport,OurAirports
1722,Diyarbakir Airport,Diyabakir,Turkey,DIY,LTCC,37.89,40.20,2251,3,E,Europe/Istanbul,airport,OurAirports
1723,Erzincan Airport,Erzincan,Turkey,ERC,LTCD,39.71,39.53,3783,3,E,Europe/Istanbul,airport,OurAirports
1724,Erzurum International Airport,Erzurum,Turkey,ERZ,LTCE,39.96,41.17,5763,3,E,Europe/Istanbul,airport,OurAirports
1726,Trabzon International Airport,Trabzon,Turkey,TZX,LTCG,41.00,39.79,104,3,E,Europe/Istanbul,airport,OurAirports
1728,Van Ferit Melen Airport,Van,Turkey,VAN,LTCI,38.47,43.33,5480,3,E,Europe/Istanbul,airport,OurAirports
1729,Batman Airport,Batman,Turkey,BAL,LTCJ,37.93,41.12,1822,3,E,Europe/Istanbul,airport,OurAirports
1731,Siirt Airport,Siirt,Turkey,SXZ,LTCL,37.98,41.84,2001,3,E,Europe/Istanbul,airport,OurAirports
1732,Kakl€±Ì¤ Airport,Izmir,Turkey,\N,LTFA,38.52,26.98,13,3,E,Europe/Istanbul,airport,OurAirports
1733,SelÌ¤uk Efes Airport,Izmir,Turkey,\N,LTFB,37.95,27.33,10,3,E,Europe/Istanbul,airport,OurAirports
1734,B€ÄléÝi International Airport,Saltsy,Moldova,BZY,LUBL,47.84,27.78,758,2,E,Europe/Chisinau,airport,OurAirports
1735,ChiÙin€Äu International Airport,Chisinau,Moldova,KIV,LUKK,46.93,28.93,399,2,E,Europe/Chisinau,airport,OurAirports
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,OHD,LWOH,41.18,20.74,2313,1,E,Europe/Skopje,airport,OurAirports
1737,Skopje Alexander the Great Airport,Skopje,Macedonia,SKP,LWSK,41.96,21.62,781,1,E,Europe/Skopje,airport,OurAirports
1738,Gibraltar Airport,Gibraltar,Gibraltar,GIB,LXGB,36.15,-5.35,15,1,N,Europe/Gibraltar,airport,OurAirports
1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,BEG,LYBE,44.82,20.31,335,1,E,Europe/Belgrade,airport,OurAirports
1740,Nis Airport,Nis,Serbia,INI,LYNI,43.34,21.85,648,1,E,Europe/Belgrade,airport,OurAirports
1741,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.36,19.25,141,1,E,Europe/Podgorica,airport,OurAirports
1742,PriÁtina International Airport,Pristina,Serbia,PRN,BKPR,42.57,21.04,1789,1,E,Europe/Belgrade,airport,OurAirports
1743,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40,18.72,20,1,E,Europe/Podgorica,airport,OurAirports
1744,VrÁac International Airport,Vrsac,Serbia,\N,LYVR,45.15,21.31,276,1,E,Europe/Belgrade,airport,OurAirports
1745,M. R. ÊtefÌÁnik Airport,Bratislava,Slovakia,BTS,LZIB,48.17,17.21,436,1,E,Europe/Bratislava,airport,OurAirports
1746,KoÁice Airport,Kosice,Slovakia,KSC,LZKZ,48.66,21.24,755,1,E,Europe/Bratislava,airport,OurAirports
1747,Kuchyöa Air Base,Malacky,Slovakia,\N,LZMC,48.40,17.12,679,1,E,Europe/Bratislava,airport,OurAirports
1748,PieÁ´any Airport,Piestany,Slovakia,PZY,LZPP,48.63,17.83,545,1,E,Europe/Bratislava,airport,OurAirports
1749,Slia€ Airport,Sliac,Slovakia,SLD,LZSL,48.64,19.13,1043,1,E,Europe/Bratislava,airport,OurAirports
1750,Tren€Ì?n Airport,Trencin,Slovakia,\N,LZTN,48.87,17.99,676,1,E,Europe/Bratislava,airport,OurAirports
1751,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.07,20.24,2356,1,E,Europe/Bratislava,airport,OurAirports
1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,NCA,MBNC,21.92,-71.94,10,-4,U,America/Grand_Turk,airport,OurAirports
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,PLS,MBPV,21.77,-72.27,15,-4,U,America/Grand_Turk,airport,OurAirports
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,XSC,MBSC,21.52,-71.53,6,-4,U,America/Grand_Turk,airport,OurAirports
1756,Arroyo Barril Airport,Samana,Dominican Republic,\N,MDAB,19.20,-69.43,57,-4,U,America/Santo_Domingo,airport,OurAirports
1757,Maria Montez International Airport,Barahona,Dominican Republic,BRX,MDBH,18.25,-71.12,10,-4,U,America/Santo_Domingo,airport,OurAirports
1758,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,CBJ,MDCR,17.93,-71.64,262,-4,U,America/Santo_Domingo,airport,OurAirports
1759,Casa De Campo International Airport,La Romana,Dominican Republic,LRM,MDLR,18.45,-68.91,240,-4,U,America/Santo_Domingo,airport,OurAirports
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.57,-68.36,47,-4,U,America/Santo_Domingo,airport,OurAirports
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,POP,MDPP,19.76,-70.57,15,-4,U,America/Santo_Domingo,airport,OurAirports
1762,Las AmÌ©ricas International Airport,Santo Domingo,Dominican Republic,SDQ,MDSD,18.43,-69.67,59,-4,U,America/Santo_Domingo,airport,OurAirports
1763,San Isidro Air Base,San Isidoro,Dominican Republic,\N,MDSI,18.50,-69.76,111,-4,U,America/Santo_Domingo,airport,OurAirports
1764,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.41,-70.60,565,-4,U,America/Santo_Domingo,airport,OurAirports
1765,Bananera Airport,Bananera,Guatemala,\N,MGBN,15.47,-88.84,130,-6,U,America/Guatemala,airport,OurAirports
1766,Coban Airport,Coban,Guatemala,CBV,MGCB,15.47,-90.41,4339,-6,U,America/Guatemala,airport,OurAirports
1767,La Aurora Airport,Guatemala City,Guatemala,GUA,MGGT,14.58,-90.53,4952,-6,U,America/Guatemala,airport,OurAirports
1769,Retalhuleu Airport,Retalhuleu,Guatemala,RER,MGRT,14.52,-91.70,656,-6,U,America/Guatemala,airport,OurAirports
1770,San JosÌ© Airport,San Jose,Guatemala,GSJ,MGSJ,13.94,-90.84,29,-6,U,America/Guatemala,airport,OurAirports
1771,Goloson International Airport,La Ceiba,Honduras,LCE,MHLC,15.74,-86.85,39,-6,U,America/Tegucigalpa,airport,OurAirports
1772,RamÌ?n Villeda Morales International Airport,San Pedro Sula,Honduras,SAP,MHLM,15.45,-87.92,91,-6,U,America/Tegucigalpa,airport,OurAirports
1773,La Laguna Airport,Guanaja,Honduras,GJA,MHNJ,16.45,-85.91,49,-6,U,America/Tegucigalpa,airport,OurAirports
1774,Juan Manuel Galvez International Airport,Roatan,Honduras,RTB,MHRO,16.32,-86.52,39,-6,U,America/Tegucigalpa,airport,OurAirports
1775,Tela Airport,Tela,Honduras,TEA,MHTE,15.78,-87.48,7,-6,U,America/Tegucigalpa,airport,OurAirports
1776,ToncontÌ?n International Airport,Tegucigalpa,Honduras,TGU,MHTG,14.06,-87.22,3294,-6,U,America/Tegucigalpa,airport,OurAirports
1777,Trujillo Airport,Trujillo,Honduras,TJI,MHTJ,15.93,-85.94,3,-6,U,America/Tegucigalpa,airport,OurAirports
1778,Boscobel Aerodrome,Ocho Rios,Jamaica,OCJ,MKBS,18.40,-76.97,90,-5,U,America/Jamaica,airport,OurAirports
1779,Norman Manley International Airport,Kingston,Jamaica,KIN,MKJP,17.94,-76.79,10,-5,U,America/Jamaica,airport,OurAirports
1780,Sangster International Airport,Montego Bay,Jamaica,MBJ,MKJS,18.50,-77.91,4,-5,U,America/Jamaica,airport,OurAirports
1781,Ken Jones Airport,Port Antonio,Jamaica,POT,MKKJ,18.20,-76.53,20,-5,U,America/Jamaica,airport,OurAirports
1782,Tinson Pen Airport,Kingston,Jamaica,KTP,MKTP,17.99,-76.82,16,-5,U,America/Jamaica,airport,OurAirports
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,ACA,MMAA,16.76,-99.75,16,-6,S,America/Mexico_City,airport,OurAirports
1784,Del Norte International Airport,Monterrey,Mexico,NTR,MMAN,25.87,-100.24,1476,-6,S,America/Mexico_City,airport,OurAirports
1785,JesÌ¼s TerÌÁn Paredo International Airport,Aguascalientes,Mexico,AGU,MMAS,21.71,-102.32,6112,-6,S,America/Mexico_City,airport,OurAirports
1786,BahÌ?as de Huatulco International Airport,Huatulco,Mexico,HUX,MMBT,15.78,-96.26,464,-6,S,America/Mexico_City,airport,OurAirports
1787,General Mariano Matamoros Airport,Cuernavaca,Mexico,CVJ,MMCB,18.83,-99.26,4277,-6,S,America/Mexico_City,airport,OurAirports
1788,Ciudad AcuÌ±a New International Airport,Ciudad Acuna,Mexico,ACN,MMCC,29.33,-101.10,1410,-6,S,America/Mexico_City,airport,OurAirports
1789,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,CME,MMCE,18.65,-91.80,10,-6,S,America/Mexico_City,airport,OurAirports
1790,Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,NCG,MMCG,30.40,-107.88,4850,-7,S,America/Mazatlan,airport,OurAirports
1791,Chilpancingo Airport,Chilpancingo,Mexico,\N,MMCH,17.57,-99.52,4199,-6,S,America/Mexico_City,airport,OurAirports
1792,Bachigualato Federal International Airport,Culiacan,Mexico,CUL,MMCL,24.76,-107.47,108,-7,S,America/Mazatlan,airport,OurAirports
1793,Chetumal International Airport,Chetumal,Mexico,CTM,MMCM,18.50,-88.33,39,-5,S,America/Cancun,airport,OurAirports
1794,Ciudad ObregÌ?n International Airport,Ciudad Obregon,Mexico,CEN,MMCN,27.39,-109.83,243,-7,S,America/Hermosillo,airport,OurAirports
1795,Ingeniero Alberto AcuÌ±a Ongay International Airport,Campeche,Mexico,CPE,MMCP,19.82,-90.50,34,-6,S,America/Mexico_City,airport,OurAirports
1796,Abraham GonzÌÁlez International Airport,Ciudad Juarez,Mexico,CJS,MMCS,31.64,-106.43,3904,-7,S,America/Mazatlan,airport,OurAirports
1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,CUU,MMCU,28.70,-105.96,4462,-7,S,America/Mazatlan,airport,OurAirports
1798,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,CVM,MMCV,23.70,-98.96,761,-6,S,America/Mexico_City,airport,OurAirports
1800,Cozumel International Airport,Cozumel,Mexico,CZM,MMCZ,20.52,-86.93,15,-5,S,America/Cancun,airport,OurAirports
1801,General Guadalupe Victoria International Airport,Durango,Mexico,DGO,MMDO,24.12,-104.53,6104,-6,S,America/Mexico_City,airport,OurAirports
1802,Amado Nervo National Airport,Tepic,Mexico,TPQ,MMEP,21.42,-104.84,3020,-7,S,America/Mazatlan,airport,OurAirports
1803,Ensenada International Airport,Ensenada,Mexico,ESE,MMES,31.80,-116.60,66,-8,S,America/Tijuana,airport,OurAirports
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,GDL,MMGL,20.52,-103.31,5016,-6,S,America/Mexico_City,airport,OurAirports
1805,General JosÌ© MarÌ?a YÌÁÌ±ez International Airport,Guaymas,Mexico,GYM,MMGM,27.97,-110.93,59,-7,S,America/Hermosillo,airport,OurAirports
1806,Tehuacan Airport,Tehuacan,Mexico,TCN,MMHC,18.50,-97.42,5509,-6,S,America/Mexico_City,airport,OurAirports
1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,HMO,MMHO,29.10,-111.05,627,-7,S,America/Hermosillo,airport,OurAirports
1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,CLQ,MMIA,19.28,-103.58,2467,-6,S,America/Mexico_City,airport,OurAirports
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,ISJ,MMIM,21.25,-86.74,7,-5,S,America/Cancun,airport,OurAirports
1810,Plan De Guadalupe International Airport,Saltillo,Mexico,SLW,MMIO,25.55,-100.93,4778,-6,S,America/Mexico_City,airport,OurAirports
1811,Ixtepec Airport,Iztepec,Mexico,IZT,MMIT,16.45,-95.09,164,-6,S,America/Mexico_City,airport,OurAirports
1813,LÌÁzaro CÌÁrdenas Airport,Lazard Cardenas,Mexico,LZC,MMLC,18.00,-102.22,39,-6,S,America/Mexico_City,airport,OurAirports
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,LMM,MMLM,25.69,-109.08,16,-7,S,America/Mazatlan,airport,OurAirports
1815,Del BajÌ?o International Airport,Del Bajio,Mexico,BJX,MMLO,20.99,-101.48,5956,-6,S,America/Mexico_City,airport,OurAirports
1816,Manuel MÌÁrquez de LeÌ?n International Airport,La Paz,Mexico,LAP,MMLP,24.07,-110.36,69,-7,S,America/Mazatlan,airport,OurAirports
1817,Loreto International Airport,Loreto,Mexico,LTO,MMLT,25.99,-111.35,34,-7,S,America/Mazatlan,airport,OurAirports
1818,General Servando Canales International Airport,Matamoros,Mexico,MAM,MMMA,25.77,-97.53,25,-6,S,America/Mexico_City,airport,OurAirports
1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,MID,MMMD,20.94,-89.66,38,-6,S,America/Mexico_City,airport,OurAirports
1820,General Rodolfo SÌÁnchez Taboada International Airport,Mexicali,Mexico,MXL,MMML,32.63,-115.24,74,-8,S,America/Tijuana,airport,OurAirports
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,MLM,MMMM,19.85,-101.03,6033,-6,S,America/Mexico_City,airport,OurAirports
1822,MinatitlÌÁn/Coatzacoalcos National Airport,Minatitlan,Mexico,MTT,MMMT,18.10,-94.58,36,-6,S,America/Mexico_City,airport,OurAirports
1823,Monclova International Airport,Monclova,Mexico,LOV,MMMV,26.96,-101.47,1864,-6,S,America/Mexico_City,airport,OurAirports
1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,MEX,MMMX,19.44,-99.07,7316,-6,S,America/Mexico_City,airport,OurAirports
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,MTY,MMMY,25.78,-100.11,1278,-6,S,America/Mexico_City,airport,OurAirports
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,MZT,MMMZ,23.16,-106.27,38,-7,S,America/Mazatlan,airport,OurAirports
1827,Nogales International Airport,Nogales,Mexico,NOG,MMNG,31.23,-110.98,3990,-7,S,America/Hermosillo,airport,OurAirports
1828,QuetzalcÌ?atl International Airport,Nuevo Laredo,Mexico,NLD,MMNL,27.44,-99.57,484,-6,S,America/Mexico_City,airport,OurAirports
1829,XoxocotlÌÁn International Airport,Oaxaca,Mexico,OAX,MMOX,17.00,-96.73,4989,-6,S,America/Mexico_City,airport,OurAirports
1830,El TajÌ?n National Airport,Poza Rico,Mexico,PAZ,MMPA,20.60,-97.46,497,-6,S,America/Mexico_City,airport,OurAirports
1831,Hermanos SerdÌÁn International Airport,Puebla,Mexico,PBC,MMPB,19.16,-98.37,7361,-6,S,America/Mexico_City,airport,OurAirports
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,\N,MMPC,20.08,-98.78,7600,-6,S,America/Mexico_City,airport,OurAirports
1833,Mar de CortÌ©s International Airport,Punta Penasco,Mexico,PPE,MMPE,31.35,-113.31,71,-7,S,America/Hermosillo,airport,OurAirports
1834,Piedras Negras International Airport,Piedras Negras,Mexico,PDS,MMPG,28.63,-100.54,901,-6,S,America/Mexico_City,airport,OurAirports
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,UPN,MMPN,19.40,-102.04,5258,-6,S,America/Mexico_City,airport,OurAirports
1836,Licenciado Gustavo DÌ?az Ordaz International Airport,Puerto Vallarta,Mexico,PVR,MMPR,20.68,-105.25,23,-6,S,America/Mexico_City,airport,OurAirports
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,PXM,MMPS,15.88,-97.09,294,-6,S,America/Mexico_City,airport,OurAirports
1838,QuerÌ©taro Intercontinental Airport,Queretaro,Mexico,QRO,MMQT,20.62,-100.19,6296,-6,S,America/Mexico_City,airport,OurAirports
1839,General Lucio Blanco International Airport,Reynosa,Mexico,REX,MMRX,26.01,-98.23,139,-6,S,America/Mexico_City,airport,OurAirports
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,SJD,MMSD,23.15,-109.72,374,-7,S,America/Mazatlan,airport,OurAirports
1841,San Felipe International Airport,San Filipe,Mexico,SFH,MMSF,30.93,-114.81,148,-8,S,America/Tijuana,airport,OurAirports
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,SLP,MMSP,22.25,-100.93,6035,-6,S,America/Mexico_City,airport,OurAirports
1843,Tlaxcala Airport,Tlaxcala,Mexico,\N,MMTA,19.54,-98.17,8229,-6,S,America/Mexico_City,airport,OurAirports
1844,TerÌÁn Air Base,Tuxtla Gutierrez,Mexico,\N,MMTB,16.74,-93.17,1909,-6,S,America/Mexico_City,airport,OurAirports
1845,Francisco Sarabia International Airport,Torreon,Mexico,TRC,MMTC,25.57,-103.41,3688,-6,S,America/Mexico_City,airport,OurAirports
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,MMTG,16.56,-93.02,1499,-6,S,America/Mexico_City,airport,OurAirports
1847,General Abelardo L. RodrÌ?guez International Airport,Tijuana,Mexico,TIJ,MMTJ,32.54,-116.97,489,-8,S,America/Tijuana,airport,OurAirports
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,MMTM,22.30,-97.87,80,-6,S,America/Mexico_City,airport,OurAirports
1849,Tamuin Airport,Tamuin,Mexico,TSL,MMTN,22.04,-98.81,164,-6,S,America/Mexico_City,airport,OurAirports
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,MMTO,19.34,-99.57,8466,-6,S,America/Mexico_City,airport,OurAirports
1851,Tapachula International Airport,Tapachula,Mexico,TAP,MMTP,14.79,-92.37,97,-6,S,America/Mexico_City,airport,OurAirports
1852,CancÌ¼n International Airport,Cancun,Mexico,CUN,MMUN,21.04,-86.88,22,-5,S,America/Cancun,airport,OurAirports
1853,Carlos Rovirosa PÌ©rez International Airport,Villahermosa,Mexico,VSA,MMVA,18.00,-92.82,46,-6,S,America/Mexico_City,airport,OurAirports
1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,VER,MMVR,19.15,-96.19,90,-6,S,America/Mexico_City,airport,OurAirports
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,ZCL,MMZC,22.90,-102.69,7141,-6,S,America/Mexico_City,airport,OurAirports
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,ZIH,MMZH,17.60,-101.46,26,-6,S,America/Mexico_City,airport,OurAirports
1857,Zamora Airport,Zamora,Mexico,ZMM,MMZM,20.05,-102.28,5141,-6,S,America/Mexico_City,airport,OurAirports
1858,Playa De Oro International Airport,Manzanillo,Mexico,ZLO,MMZO,19.14,-104.56,30,-6,S,America/Mexico_City,airport,OurAirports
1859,Zapopan Airport,Zapopan,Mexico,\N,MMZP,20.75,-103.46,5333,-6,S,America/Mexico_City,airport,OurAirports
1860,Bluefields Airport,Bluefields,Nicaragua,BEF,MNBL,11.99,-83.77,20,-6,U,America/Managua,airport,OurAirports
1861,Los Brasiles Airport,Los Brasiles,Nicaragua,\N,MNBR,12.19,-86.35,262,-6,U,America/Managua,airport,OurAirports
1862,Leon (Fanor Urroz) Airport,Leon,Nicaragua,\N,MNLN,12.43,-86.90,328,-6,U,America/Managua,airport,OurAirports
1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,MGA,MNMG,12.14,-86.17,194,-6,U,America/Managua,airport,OurAirports
1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,PUZ,MNPC,14.05,-83.39,52,-6,U,America/Managua,airport,OurAirports
1865,Bocas Del Toro International Airport,Bocas Del Toro,Panama,BOC,MPBO,9.34,-82.25,10,-5,U,America/Panama,airport,OurAirports
1866,Cap Manuel NiÌ±o International Airport,Changuinola,Panama,CHX,MPCH,9.46,-82.52,19,-5,U,America/Panama,airport,OurAirports
1867,Enrique Malek International Airport,David,Panama,DAV,MPDA,8.39,-82.43,89,-5,U,America/Panama,airport,OurAirports
1868,Panama Pacific International Airport,Howard,Panama,BLB,MPHO,8.91,-79.60,52,-5,U,America/Panama,airport,OurAirports
1869,Marcos A. Gelabert International Airport,Panama,Panama,PAC,MPMG,8.97,-79.56,31,-5,U,America/Panama,airport,OurAirports
1870,Ruben Cantu Airport,Santiago,Panama,SYP,MPSA,8.09,-80.95,272,-5,U,America/Panama,airport,OurAirports
1871,Tocumen International Airport,Panama City,Panama,PTY,MPTO,9.07,-79.38,135,-5,U,America/Panama,airport,OurAirports
1872,Buenos Aires Airport,Buenos Aires,Costa Rica,BAI,MRBA,9.16,-83.33,1214,-6,U,America/Costa_Rica,airport,OurAirports
1874,Coto 47 Airport,Coto 47,Costa Rica,OTR,MRCC,8.60,-82.97,26,-6,U,America/Costa_Rica,airport,OurAirports
1875,Chacarita Airport,Chacarita,Costa Rica,JAP,MRCH,9.98,-84.77,7,-6,U,America/Costa_Rica,airport,OurAirports
1877,El Carmen de Siquirres Airport,El Carmen,Costa Rica,\N,MREC,10.20,-83.47,56,-6,U,America/Costa_Rica,airport,OurAirports
1878,Finca 10 / Nuevo Palmar Sur Airport,Finca 10,Costa Rica,\N,MRFI,8.92,-83.51,25,-6,U,America/Costa_Rica,airport,OurAirports
1879,Golfito Airport,Golfito,Costa Rica,GLF,MRGF,8.65,-83.18,49,-6,U,America/Costa_Rica,airport,OurAirports
1880,Guapiles Airport,Guapiles,Costa Rica,GPL,MRGP,10.22,-83.80,883,-6,U,America/Costa_Rica,airport,OurAirports
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,LIR,MRLB,10.59,-85.54,270,-6,U,America/Costa_Rica,airport,OurAirports
1882,Los Chiles Airport,Los Chiles,Costa Rica,LSL,MRLC,11.04,-84.71,131,-6,U,America/Costa_Rica,airport,OurAirports
1883,Limon International Airport,Limon,Costa Rica,LIO,MRLM,9.96,-83.02,7,-6,U,America/Costa_Rica,airport,OurAirports
1884,Nosara Airport,Nosara Beach,Costa Rica,NOB,MRNS,9.98,-85.65,33,-6,U,America/Costa_Rica,airport,OurAirports
1885,Juan Santamaria International Airport,San Jose,Costa Rica,SJO,MROC,9.99,-84.21,3021,-6,U,America/Costa_Rica,airport,OurAirports
1886,Pandora Airport,Pandora,Costa Rica,\N,MRPD,9.73,-82.98,98,-6,U,America/Costa_Rica,airport,OurAirports
1887,Palmar Sur Airport,Palmar Sur,Costa Rica,PMZ,MRPM,8.95,-83.47,49,-6,U,America/Costa_Rica,airport,OurAirports
1889,Quepos Managua Airport,Quepos,Costa Rica,XQP,MRQP,9.44,-84.13,85,-6,U,America/Costa_Rica,airport,OurAirports
1890,Santa Clara De Guapiles Airport,Santa Clara,Costa Rica,\N,MRSG,10.29,-83.71,262,-6,U,America/Costa_Rica,airport,OurAirports
1891,San Vito De Java Airport,San Vito De Jaba,Costa Rica,TOO,MRSV,8.83,-82.96,3228,-6,U,America/Costa_Rica,airport,OurAirports
1892,MonseÌ±or ÌÒscar Arnulfo Romero International Airport,San Salvador,El Salvador,SAL,MSLP,13.44,-89.06,101,-6,U,America/El_Salvador,airport,OurAirports
1893,Ilopango International Airport,San Salvador,El Salvador,\N,MSSS,13.70,-89.12,2021,-6,U,America/El_Salvador,airport,OurAirports
1894,Les Cayes Airport,Cayes,Haiti,CYA,MTCA,18.27,-73.79,203,-5,U,America/Port-au-Prince,airport,OurAirports
1895,Cap Haitien International Airport,Cap Haitien,Haiti,CAP,MTCH,19.73,-72.19,10,-5,U,America/Port-au-Prince,airport,OurAirports
1896,Jacmel Airport,Jacmel,Haiti,JAK,MTJA,18.24,-72.52,167,-5,U,America/Port-au-Prince,airport,OurAirports
1897,Toussaint Louverture International Airport,Port-au-prince,Haiti,PAP,MTPP,18.58,-72.29,122,-5,U,America/Port-au-Prince,airport,OurAirports
1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,BCA,MUBA,20.37,-74.51,26,-5,U,America/Havana,airport,OurAirports
1899,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,BYM,MUBY,20.40,-76.62,203,-5,U,America/Havana,airport,OurAirports
1900,Maximo Gomez Airport,Ciego De Avila,Cuba,AVI,MUCA,22.03,-78.79,335,-5,U,America/Havana,airport,OurAirports
1901,Jardines Del Rey Airport,Cunagua,Cuba,CCC,MUCC,22.46,-78.33,13,-5,U,America/Havana,airport,OurAirports
1902,Jaime Gonzalez Airport,Cienfuegos,Cuba,CFG,MUCF,22.15,-80.41,102,-5,U,America/Havana,airport,OurAirports
1903,Vilo AcuÌ±a International Airport,Cayo Largo del Sur,Cuba,CYO,MUCL,21.62,-81.55,10,-5,U,America/Havana,airport,OurAirports
1904,Ignacio Agramonte International Airport,Camaguey,Cuba,CMW,MUCM,21.42,-77.85,413,-5,U,America/Havana,airport,OurAirports
1905,Antonio Maceo International Airport,Santiago De Cuba,Cuba,SCU,MUCU,19.97,-75.84,249,-5,U,America/Havana,airport,OurAirports
1906,Florida Airport,Florida,Cuba,\N,MUFL,21.50,-78.20,197,-5,U,America/Havana,airport,OurAirports
